id,url,title,views,likes,comments,shares,score
7175523555927411974,https://www.tiktok.com/@_lukasmax/video/7175523555927411974,E me olhando fica mais bonito ainda… ✨ #carjams #dubsmash #musica #le...,303600,42000,167,1922,10.710814
7256061139488869637,https://www.tiktok.com/@_lukasmax/video/7256061139488869637,Vamos fugir? ✨ #carjams #letras #traducao #dubsmash #vibedodia ,424700,32100,151,1002,10.656445
7264173841973316870,https://www.tiktok.com/@_lukasmax/video/7264173841973316870,eu sei que isso é o fim do mundo ✨ #vibedodia #carjams #traducao #dub...,355000,31000,190,1268,10.588687
7248389240256548101,https://www.tiktok.com/@_lukasmax/video/7248389240256548101,Não tenho mais tempo pra ficar na sua mão  ✨ #carjams #dubsmash #vibe...,397400,30200,58,502,10.571835
7266803953864641798,https://www.tiktok.com/@_lukasmax/video/7266803953864641798,meu pai me disse ✨ #DiaDosPais #carjams #traducao #dubsmash #letras ,287100,29000,64,749,10.44258
7136538019363867910,https://www.tiktok.com/@_lukasmax/video/7136538019363867910,Esse sorriso indica: fugimos da prisão! @JÃO #carjams #dubsmash #musi...,188500,33500,67,790,10.40378
7144801859243478277,https://www.tiktok.com/@_lukasmax/video/7144801859243478277,Vermelho que nem a lanterna traseira da nave que toca esse som!!! 🚨@G...,254600,24600,31,171,10.27732
7162282370211532037,https://www.tiktok.com/@_lukasmax/video/7162282370211532037,"Ultimamente, nada tem feito sentido… ✨ #carjams #dubsmash #legenda #m...",213600,21200,37,1040,10.230447
7232386311330581765,https://www.tiktok.com/@_lukasmax/video/7232386311330581765,Voce deveria ouvir essa todos os dias. #leidaatracao #carjams #dubsma...,197900,19800,142,1226,10.202158
7261262427470171398,https://www.tiktok.com/@_lukasmax/video/7261262427470171398,essa é das antigas ✨ #vibedodia #carjams #traducao #dubsmash #letras ,198400,22100,73,628,10.18483
7260602106560662790,https://www.tiktok.com/@_lukasmax/video/7260602106560662790,essa é muito boa! #vibedodia #leidaatracao #carjams #traducao #dubsmash ,228800,20200,52,478,10.182263
7186376198358928645,https://www.tiktok.com/@_lukasmax/video/7186376198358928645,"vai com calma, meu coração ❤️ #carjams #dubsmash #musica #letras #vib...",231800,20200,27,154,10.153181
7281383855074921733,https://www.tiktok.com/@_lukasmax/video/7281383855074921733,corra! ✨ #carjams #letras #dubsmash #vibedodia #traducao ,193300,17400,37,210,10.023332
7170688728988421381,https://www.tiktok.com/@_lukasmax/video/7170688728988421381,"Sei que o mundo tá complicado, então vamos descomplicar! ✨ #carjams #...",165800,16000,31,909,10.016602
7194055345004612869,https://www.tiktok.com/@_lukasmax/video/7194055345004612869,Sofri muito até aqui. ✨ #carjams #dubsmash #musica #letras ,150100,19600,40,416,10.014235
7284631926319680774,https://www.tiktok.com/@_lukasmax/video/7284631926319680774,fiquei com um pouco de vergonha dessa 😂 #carjams #letras #dubsmash #v...,160200,16500,41,242,9.932096
7266148366793460998,https://www.tiktok.com/@_lukasmax/video/7266148366793460998,dessenterrando essa ✨ #carjams #traducao #dubsmash #letras #vibedodia ,173100,15100,44,233,9.923474
7180702229131693317,https://www.tiktok.com/@_lukasmax/video/7180702229131693317,A mensagem já tá dada! LOOP✨#carjams #dubsmash #musica #letras @Vivi ,150700,16000,28,157,9.88281
7142593265534110981,https://www.tiktok.com/@_lukasmax/video/7142593265534110981,That’s my vibe! ✨ #legenda #musica #dubsmash #carjams ,137300,16100,45,241,9.866668
7169302154082110726,https://www.tiktok.com/@_lukasmax/video/7169302154082110726,Passa o bic! ✨ #carjams #dubsmash #traducao #musica #letras ,153600,12400,7,189,9.785027
7286198362238389509,https://www.tiktok.com/@_lukasmax/video/7286198362238389509,to cansado de como as coisas tem sido ✨ #carjams #dubsmash #traducao ...,156100,10900,43,386,9.778922
7133012010236644613,https://www.tiktok.com/@_lukasmax/video/7133012010236644613,Musica desbloqueada na sua cabeça 🔓🤯 #carjams #lirycs #strike #malhac...,119500,11800,210,327,9.71014
7161204233860041990,https://www.tiktok.com/@_lukasmax/video/7161204233860041990,Toda nossa juventude corre pelas veias ✨#reedit #carjams #dubsmash #l...,106000,11900,50,483,9.684484
7257629189803740421,https://www.tiktok.com/@_lukasmax/video/7257629189803740421,sete dias da semana ✨ #carjams #letras #traducao #dubsmash #vibedodia ,114700,11600,50,264,9.659413
7177117922169556229,https://www.tiktok.com/@_lukasmax/video/7177117922169556229,Just Dance! Feat. @Carlos Henrique Mair @James Olaya ✨ #carjams #dubs...,125700,10700,60,196,9.649754
7356395251298340102,https://www.tiktok.com/@_lukasmax/video/7356395251298340102,Nao da pra ficar parada nesse beat envolvente! #carjams #dubsmash #mu...,118000,10800,17,78,9.600284
7274588859537558789,https://www.tiktok.com/@_lukasmax/video/7274588859537558789,vai devagar sua criança levada! ✨ #carjams #letras #dubsmash #vibedod...,121800,7300,28,242,9.502601
7162920315218087174,https://www.tiktok.com/@_lukasmax/video/7162920315218087174,Só pra não lembrar… ✨ #carjams #dubsmash #legenda #letras #musica ,89200,10100,23,213,9.495692
7264689053826665734,https://www.tiktok.com/@_lukasmax/video/7264689053826665734,eu vou te achar ✨ #vibedodia #carjams #traducao #dubsmash #letras ,109100,7407,41,129,9.432674
7356978088254704902,https://www.tiktok.com/@_lukasmax/video/7356978088254704902,E me olhando fica mais bonita ainda... aff... #carjams #dubsmash #mus...,69900,9299,24,393,9.428131
7273983074470235397,https://www.tiktok.com/@_lukasmax/video/7273983074470235397,que tal? ✨ #carjams #letras #dubsmash #vibedodia ,113900,7251,6,60,9.42258
7170399860426853638,https://www.tiktok.com/@_lukasmax/video/7170399860426853638,Vem comigo! ✨ #carjams #dubsmash #musica #letras #traducao ,112800,6244,14,82,9.372425
7294683428400663813,https://www.tiktok.com/@_lukasmax/video/7294683428400663813,i got the eye of the tiger ✨ #carjams #dubsmash #musica #vibedodia #t...,90400,7461,19,143,9.354047
7268768328976518405,https://www.tiktok.com/@_lukasmax/video/7268768328976518405,nao desista ✨ #carjams #dubsmash #letras #musica #traducao ,95900,5655,68,234,9.314305
7267948056182623493,https://www.tiktok.com/@_lukasmax/video/7267948056182623493,entao pode me lamber @JÃO ✨ #vibedodia #carjams #dubsmash #letras #mu...,70100,6419,16,294,9.237789
7283993595370048773,https://www.tiktok.com/@_lukasmax/video/7283993595370048773,o ano era 2007 🔓 #carjams #letras #dubsmash #vibedodia  #musica ,78300,5854,60,167,9.215772
7158215364860546310,https://www.tiktok.com/@_lukasmax/video/7158215364860546310,Todo mundo tá atrás de amor! #carjams #dubsmash #legenda #musica #let...,65900,6242,20,180,9.168277
7211177158851497221,https://www.tiktok.com/@_lukasmax/video/7211177158851497221,Cara de pilantra ❤️‍🔥 @JÃO  #carjams #dubsmash #musica #letras ,65300,6352,25,162,9.167187
7270610662198365446,https://www.tiktok.com/@_lukasmax/video/7270610662198365446,😘 #carjams #letras #traducao #dubsmash #vibedodia ,86900,4817,10,104,9.165215
7271001413264706822,https://www.tiktok.com/@_lukasmax/video/7271001413264706822,so eu que gosto dessa? ✨ #carjams #letras #traducao #dubsmash #vibedo...,82800,4737,64,136,9.15885
7248657102187678982,https://www.tiktok.com/@_lukasmax/video/7248657102187678982,Quem é? ✨ #carjams #dubsmash #vibedodia #letras #musica ,73100,5857,18,48,9.139719
7235020342123629829,https://www.tiktok.com/@_lukasmax/video/7235020342123629829,Replying to @Morgan St. Jean Deve ser a minha energia ✨ #leidaatracao...,72600,4960,32,126,9.10428
